player_name,birthdate,turned_pro,weight_kg,height_cm,handedness,backhand,percentage_aces,percentage_df,percentage_1stwon,percentage_bpsaved,percentage_bpobtained,percentage_bpconverted
schwank_e.,1986.04.23,2005.0,83.0,183.0,Right-Handed,Two-Handed Backhand,0.050816387848921805,0.040282827117013115,0.6736850761052752,0.5336944546102962,0.07718718227474741,0.4019874906238543
sugita_y.,1988.09.18,2006.0,70.0,175.0,Right-Handed,Two-Handed Backhand,0.04739546047239748,0.03210441253925772,0.6755731315245304,0.5846438315329722,0.07969739333792085,0.3984702051850815
sikora_a.,1988.07.05,,,,,,,,,,,
slabinsky_a.,1986.03.06,,,185.0,,,0.09770580296896086,0.040620782726045884,0.7711421098517872,0.5333333333333333,0.0,
schneider_j.,,,,,,,,,,,,
segal_j.,,,,,,,,,,,,
schlotz_p.,,,,,,,,,,,,
schneider_e.,,,,,,,,,,,,
soeters_p.,1947.05.26,,,,,,,,,,,
stoneman_k.,,,,,,,,,,,,
savoldelli_u.,,,,,,,,,,,,
shabaz_m.,1987.08.20,,83.0,,Right-Handed,Two-Handed Backhand,,,,,,
siwy_r.,1986.02.04,,76.0,175.0,,,,,,,,
siributwong_k.,1987.05.17,,,,,,0.05333333333333334,0.04,0.6590909090909091,0.5,0.0547945205479452,0.25
selvaraj_a.,1986.05.18,,,,,,,,,,,
sijsling_i.,1987.08.18,2006.0,85.0,191.0,Right-Handed,One-Handed Backhand,0.09429205170242415,0.031676966656284965,0.7327476957815571,0.5595054749908797,0.07215023917591629,0.4073149636659791
sajous_o.,1987.02.04,,72.0,,Right-Handed,Two-Handed Backhand,0.06007102993404364,0.03439878234398783,0.6994949494949495,0.6111111111111112,0.07784880771182141,0.3611111111111111
setkic_a.,1987.12.21,,86.0,191.0,,,0.05929679181549896,0.038808476586844096,0.6776520970069357,0.6309523809523809,0.07950295341648199,0.39285714285714285
schmid_v.,1988.05.04,,,,,,,,,,,
smyczek_t.,1987.12.30,2006.0,73.0,175.0,Right-Handed,Two-Handed Backhand,0.05123788240734302,0.032380741255308564,0.6652499736970985,0.5581940908034173,0.07931061861359189,0.3864217050167464
sauer_o.,1989.03.06,,,,,,,,,,,
skugor_f.,1987.09.20,,96.0,198.0,Right-Handed,Two-Handed Backhand,0.055926065770531254,0.032787438553101816,0.681664185980453,0.5377350695899082,0.08216592162388626,0.3775273419391067
statham_j.,1987.04.25,,80.0,178.0,Right-Handed,Two-Handed Backhand,,,,,,
sabatebretos_o.,1986.08.31,,,,,,,,,,,
stanica_v.,1987.05.08,,,,,,,,,,,
sabry_s.,1986.08.29,,,,,,0.05530844301190796,0.0345939654400573,0.6821026282853565,0.5686274509803921,0.07336377473363774,0.33496732026143794
seifert_s.,1985.02.28,,,,,,,,,,,
saenz_m.,1987.03.23,,,,,,,,,,,
shokeen_v.,1987.07.31,,,,,,0.05333333333333334,0.04,0.6590909090909091,0.5,0.0547945205479452,0.25
santos_n.,1988.01.05,,80.0,183.0,Right-Handed,Two-Handed Backhand,,,,,,
singh_s.,1988.01.11,,67.0,175.0,Right-Handed,Two-Handed Backhand,0.04378995433789955,0.030013872030518467,0.6659816247582205,0.609375,0.07787345075016308,0.375
syrewicz_p.,1987.04.01,,,,,,,,,,,
seator_e.,1986.04.07,,,,,,,,,,,
carlosspir_j.,1990.05.01,,,,,,,,,,,
dutradasilva_d.,1988.07.05,2007.0,76.0,,Left-Handed,Two-Handed Backhand,,,,,,
souza_j.,1988.05.27,2006.0,92.0,193.0,Right-Handed,Two-Handed Backhand,0.07513941248924111,0.03308900311429351,0.6944245531347554,0.5284886964886965,0.06999854751487083,0.3843962375652516
siriluethaiwattana_p.,1989.08.16,,,,,,0.042426614481409004,0.04623641705833487,0.637318563789152,0.5492063492063493,0.07871484086281873,0.3261904761904762
statham_m.,1987.04.25,,,,,,,,,,,
singh_n.,1986.02.21,,,,,,0.038461538461538464,0.01282051282051282,0.625,0.6,0.10843373493975904,0.11111111111111116
sweeting_r.,1987.07.14,2007.0,83.0,196.0,Right-Handed,Two-Handed Backhand,0.05997506744019341,0.06074753200795929,0.6803209568420459,0.5826375986675323,0.08299916309222115,0.4170821375877555
siljegovic_v.,1988.08.16,,,,,,,,,,,
sadecky_a.,1987.07.06,,80.0,193.0,Left-Handed,One-Handed Backhand,0.07969751966122202,0.06272232304900181,0.7485171173695764,0.3333333333333333,0.06289257794045756,0.5238095238095238
sato_b.,1985.12.16,,59.0,,,,,,,,,
semjan_m.,1987.11.07,,,,,,,,,,,
siributwong_p.,1990.08.24,,,,,,,,,,,
sekula_m.,1988.01.23,,,,,,,,,,,
stojisavljevic_s.,1987.02.26,,,,,,,,,,,
sieber_m.,1988.02.28,2006.0,68.0,178.0,Left-Handed,Two-Handed Backhand,,,,,,
swinnen_s.,1981.01.22,2005.0,85.0,191.0,,,,,,,,
schneider_p.,1988.12.15,,,,,,,,,,,
smirnov_a.,1988.02.02,,85.0,188.0,Left-Handed,Two-Handed Backhand,0.04630105756030925,0.03346349409203829,0.6475793088157975,0.4878787878787879,0.07330562091153943,0.4190259740259741
sampermontana_j.,1990.04.05,,,,,,,,,,,
sousa_j.,1989.03.30,2008.0,74.0,185.0,Right-Handed,Two-Handed Backhand,0.047531753617375064,0.028410560289123754,0.7003800733099842,0.5616043374970923,0.08503559294028239,0.3937777393102159
sancic_a.,1988.11.23,,80.0,180.0,Right-Handed,Two-Handed Backhand,,,,,,
simic_t.,1988.06.19,,,,,,,,,,,
schnugg_n.,1988.10.05,,,,,,,,,,,
struvay_e.,1990.12.17,,,,,,0.08368134444083812,0.08984096072703668,0.6766618842659016,0.37606837606837606,0.08804554079696396,0.33968253968253964
semrajc_j.,1989.07.24,,,,,,0.06546118721461187,0.029917808219178083,0.7318181818181818,0.7,0.09629223744292238,0.45
smethurst_d.,1990.10.13,2011.0,83.0,188.0,,,0.041237113402061855,0.061855670103092786,0.7413793103448276,0.625,0.07777777777777778,0.0
silverio_j.,1989.06.04,,,,,,,,,,,
starakiewicz_w.,1988.10.11,,,,,,,,,,,
sessagesimi_d.,1989.07.27,,,,,,,,,,,
sillanpaa_h.,1991.01.24,,78.0,185.0,Right-Handed,Two-Handed Backhand,0.05333333333333334,0.04,0.6590909090909091,0.5,0.0547945205479452,0.25
strode_b.,1987.07.09,2009.0,84.0,188.0,,,0.14814814814814814,0.05555555555555555,0.75,0.3333333333333333,0.07042253521126761,0.4
sanchez_m.,1991.01.05,,76.0,183.0,Right-Handed,One-Handed Backhand,0.060240960209954376,0.04992559692853986,0.7074847468130107,0.6287114845938374,0.09438038155679926,0.4208683473389355
spencer_w.,1989.09.08,,69.0,183.0,,,,,,,,
skripkin_t.,1989.06.24,,,,,,,,,,,
schena_l.,1983.01.07,,,,,,,,,,,
spong_x.,1990.02.21,,,,,,,,,,,
szmigiel_m.,1989.06.13,,,,,,,,,,,
sekulic_m.,1989.11.04,2008.0,73.0,178.0,Right-Handed,Two-Handed Backhand,0.03636363636363636,0.09090909090909091,0.5925925925925926,0.5,0.0,
sakharov_g.,1988.06.10,2005.0,78.0,185.0,Right-Handed,Two-Handed Backhand,0.07168860828177152,0.03263926638170291,0.7054339934710531,0.4,0.05803033744210215,0.35833333333333334
sears_s.,1990.08.30,,,,,,,,,,,
saavedracorvalan_c.,1990.08.01,,,,,,,,,,,
schmid_m.,1988.11.28,,,,,,,,,,,
schoorel_t.,1989.04.08,,,203.0,,,0.06250398326130363,0.03127267574500504,0.6841408106110756,0.6430776014109347,0.06806408655794809,0.17222222222222222
patricksmith_j.,1989.01.24,2012.0,84.0,188.0,Left-Handed,Two-Handed Backhand,,,,,,
savulescu_a.,1991.11.01,,,,,,,,,,,
szeremeta_s.,,,,,,,,,,,,
skinner_h.,1988.11.05,,,,,,,,,,,
souto_d.,1992.03.26,,,,,,0.06042133665421337,0.03230489829804897,0.7065340909090907,0.6540178571428571,0.08870011911852294,0.3888888888888889
singh_k.,1990.11.19,,80.0,180.0,Right-Handed,Two-Handed Backhand,,,,,,
sitaram_s.,1991.08.23,,,,Right-Handed,Two-Handed Backhand,,,,,,
eduardoseverino_c.,1990.12.05,,76.0,183.0,Right-Handed,Two-Handed Backhand,,,,,,
scholtz_n.,1991.02.05,,,,Right-Handed,Two-Handed Backhand,0.10654913968687095,0.041682362785760645,0.7148960915272808,0.5613177420869728,0.055845970897239944,0.4222222222222222
strelkov_s.,1991.01.04,,,,,,,,,,,
safwat_m.,1990.09.19,,83.0,183.0,Right-Handed,Two-Handed Backhand,0.06220774855287234,0.034106252866158045,0.7070759484305313,0.5742093327713057,0.07117417442311738,0.3771683673469388
silva_c.,1991.10.15,,81.0,180.0,Right-Handed,Two-Handed Backhand,,,,,,
simon_t.,1991.05.18,,96.0,198.0,,,,,,,,
semenzato_b.,1992.07.11,,,,,,,,,,,
satral_j.,1990.07.24,2010.0,82.0,188.0,Right-Handed,Two-Handed Backhand,0.08734660764922211,0.05086057103116136,0.713056726107885,0.6476190476190475,0.05971421936939179,0.34102564102564104
pedrosorgi_j.,1993.10.18,,82.0,188.0,Right-Handed,Two-Handed Backhand,,,,,,
short_m.,1990.01.08,,84.0,183.0,Right-Handed,Two-Handed Backhand,,,,,,
sultan_z.,1993.06.07,,,,,,,,,,,
marcelstebe_c.,1990.10.09,2010.0,70.0,183.0,Left-Handed,Two-Handed Backhand,,,,,,
sarkissian_a.,1990.04.03,2014.0,79.0,191.0,Right-Handed,Two-Handed Backhand,0.10575577340158385,0.030047229594984938,0.7173852674991409,0.44696969696969696,0.06371040712241409,0.4523809523809524
sarmiento_r.,1992.07.24,,68.0,178.0,Right-Handed,Two-Handed Backhand,0.028985507246376812,0.043478260869565216,0.4864864864864865,0.4444444444444444,0.057692307692307696,0.6666666666666667
shyla_y.,1993.03.05,2011.0,85.0,193.0,Right-Handed,Two-Handed Backhand,0.07557925129746176,0.03091424085205361,0.7433354806659429,0.6620370370370371,0.07957224017561197,0.2928004535147392
sandgren_t.,1991.07.22,2011.0,87.0,188.0,Right-Handed,Two-Handed Backhand,0.10745061260407196,0.03048425632572518,0.7429320022820413,0.6256029788924523,0.07185075868781282,0.40842297646095116
lennardstruff_j.,1990.04.25,2009.0,87.0,196.0,Right-Handed,Two-Handed Backhand,,,,,,
skupski_n.,1989.12.01,,82.0,183.0,Right-Handed,Two-Handed Backhand,,,,,,
sabanov_i.,1992.06.25,,74.0,180.0,Right-Handed,One-Handed Backhand,,,,,,
sabanov_m.,1992.06.25,,74.0,180.0,Right-Handed,Two-Handed Backhand,,,,,,
sood_c.,1991.02.20,,68.0,168.0,Right-Handed,Two-Handed Backhand,,,,,,
starkov_i.,1990.03.06,,,,,,,,,,,
carlossaez_j.,1991.08.05,,,,,,,,,,,
sborowitz_m.,1993.07.09,,,,,,,,,,,
sekiguchi_s.,1991.07.15,,66.0,168.0,Right-Handed,Two-Handed Backhand,,,,,,
shanan_m.,,,,,,,,,,,,
sakamoto_p.,1993.06.29,,77.0,180.0,Right-Handed,Two-Handed Backhand,0.04878048780487805,0.04878048780487805,0.56,0.0,0.037037037037037035,0.5
sachs_s.,1992.02.18,,,,,,,,,,,
saai_n.,1991.07.22,,,,Right-Handed,Two-Handed Backhand,,,,,,
shatskiy_i.,1991.07.21,,,,,,,,,,,
schulz_d.,1992.03.16,,,,Left-Handed,Two-Handed Backhand,,,,,,
saville_l.,1994.01.02,,83.0,188.0,Right-Handed,Two-Handed Backhand,0.05330077259910266,0.0598442759500061,0.6538806179745026,0.6101662226662226,0.05059866457655708,0.4103896103896104
serdarusic_f.,1992.09.27,,,,,,,,,,,
stevenson_k.,1990.05.29,,76.0,183.0,Right-Handed,One-Handed Backhand,,,,,,
sood_l.,1991.02.20,,62.0,165.0,Right-Handed,One-Handed Backhand,,,,,,
sock_j.,1992.09.24,2011.0,84.0,191.0,Right-Handed,Two-Handed Backhand,0.0852247486981575,0.053276843475874,0.744246160282813,0.6254428344361335,0.07809397413338641,0.4329401475287702
schwartzman_d.,1992.08.16,2010.0,64.0,170.0,Right-Handed,Two-Handed Backhand,0.03096205055772047,0.03667940660533061,0.6648152348141894,0.5437761445572955,0.10903702244752014,0.45143605053968605
sundling_j.,1991.01.16,,,,,,,,,,,
smith_c.,1990.12.19,,,,Right-Handed,Two-Handed Backhand,0.05333333333333334,0.04,0.6590909090909091,0.5,0.0547945205479452,0.25
wschultz_c.,1990.11.17,,,,,,,,,,,
sterlandmarkovic_s.,1992.05.18,,,,,,,,,,,
sharmakaza_v.,1991.03.28,,65.0,180.0,Right-Handed,Two-Handed Backhand,,,,,,
sanzsanz_a.,1992.06.29,,,,,,,,,,,
sell_k.,1993.11.13,,81.0,183.0,Right-Handed,Two-Handed Backhand,,,,,,
somasundram_k.,,,,,,,,,,,,
surchenko_d.,1990.05.02,,82.0,188.0,Left-Handed,Two-Handed Backhand,,,,,,
cristiansmighelschi_v.,1989.10.12,,,,,,,,,,,
schnitman_a.,1992.03.27,,,,,,,,,,,
santanna_b.,1993.07.12,,80.0,175.0,Right-Handed,Two-Handed Backhand,,,,,,
solomon_s.,1986.08.18,,,,Right-Handed,Two-Handed Backhand,,,,,,
ferreirasilva_f.,1995.03.18,,,,Left-Handed,Two-Handed Backhand,,,,,,
sherman_r.,1920.01.12,,,,,,,,,,,
soares_d.,1991.04.07,,,,Left-Handed,Two-Handed Backhand,,,,,,
styslinger_m.,1993.09.06,,88.0,193.0,,,,,,,,
safranek_v.,1994.05.20,2012.0,80.0,183.0,Right-Handed,Two-Handed Backhand,0.02316498968008256,0.031469298245614036,0.621496110439065,0.5714285714285715,0.05054663266397572,0.0
mohdagilsyednaguib_s.,1994.02.10,,,,,,,,,,,
schmid_t.,1992.02.26,,,,,,,,,,,
sornbutnark_w.,1993.02.27,,63.0,180.0,,,0.058386605783866063,0.03579908675799087,0.6893939393939394,0.5833333333333334,0.07208523592085236,0.3333333333333333
sels_j.,1995.08.10,,83.0,188.0,Right-Handed,Two-Handed Backhand,,,,,,
schonenberg_t.,1991.06.15,,75.0,185.0,,,,,,,,
sshane_j.,1992.03.06,,84.0,198.0,Right-Handed,Two-Handed Backhand,,,,,,
antoniosalazarmartin_j.,1994.05.06,,,,,,,,,,,
sanjurjohermida_a.,1995.04.24,,,,,,,,,,,
sousa_h.,1994.12.09,,,,,,,,,,,
sassi_f.,1982.04.26,,,,,,,,,,,
salisbury_j.,1992.04.20,,84.0,193.0,Right-Handed,One-Handed Backhand,,,,,,
stanek_r.,1995.01.03,,75.0,188.0,Left-Handed,Two-Handed Backhand,,,,,,
song_e.,1992.06.07,,75.0,178.0,Left-Handed,Two-Handed Backhand,,,,,,
szekely_a.,1995.02.22,,,,,,,,,,,
steer_h.,1992.11.16,,,,,,,,,,,
schnur_b.,1995.07.04,2016.0,84.0,193.0,Right-Handed,Two-Handed Backhand,0.08586207466675162,0.042014996443031305,0.6794500819160076,0.6367750305250305,0.06458845463231315,0.36980406746031746
simonsson_f.,1994.11.27,,75.0,188.0,Right-Handed,Two-Handed Backhand,0.037383177570093455,0.09345794392523364,0.6363636363636364,0.7058823529411765,0.09278350515463918,0.5555555555555556
schretter_j.,1994.12.23,,,,Right-Handed,Two-Handed Backhand,,,,,,
sulea_t.,1994.04.24,,,,Right-Handed,Two-Handed Backhand,,,,,,
seric_b.,1994.10.24,,,,Right-Handed,Two-Handed Backhand,,,,,,
serdarusic_n.,1996.12.13,,79.0,188.0,Right-Handed,Two-Handed Backhand,0.056223995863054835,0.04316551872948908,0.7014005602240896,0.5313131313131313,0.047226638440696106,0.4375
solberg_c.,1994.02.01,,70.0,175.0,Right-Handed,Two-Handed Backhand,,,,,,
shane_r.,1994.04.15,,89.0,193.0,Right-Handed,One-Handed Backhand,0.14285714285714285,0.1092436974789916,0.7833333333333333,0.36363636363636365,0.05714285714285714,0.16666666666666663
sock_e.,,,,,,,,,,,,
span_d.,,,,,,,,,,,,
saplin_k.,1995.06.21,,,,Right-Handed,Two-Handed Backhand,,,,,,
siegrist_j.,1943.05.22,,,,,,,,,,,
santillan_a.,1997.05.22,2013.0,77.0,180.0,Right-Handed,One-Handed Backhand,0.08103302992406174,0.043859674644447566,0.703056654044171,0.44920634920634916,0.08684690411113866,0.3932539682539683
schott_h.,1996.09.05,,,,,,,,,,,
schultz_m.,,,,,,,,,,,,
carlossantiago_j.,1953.05.16,,,,,,,,,,,
spengler_p.,,,,,,,,,,,,
shannanalharrasi_a.,1997.08.23,,,,,,,,,,,
skacel_v.,,,,,,,,,,,,
synnaeghal_f.,,,,,,,,,,,,
sylvester_l.,1941.11.04,,,,,,,,,,,
sahli_s.,1994.03.21,,,,,,,,,,,
surreaux_a.,1987.02.11,2013.0,70.0,178.0,Right-Handed,One-Handed Backhand,,,,,,
simcox_a.,,,,,,,,,,,,
silva_e.,,,,,,,,,,,,
sofyan_m.,1938.02.18,,,,,,,,,,,
saleh_h.,,,,,,,,,,,,
sevcik_p.,1950.04.01,,,,,,,,,,,
singh_b.,,,,,,,,,,,,
solc_j.,,,,,,,,,,,,
sawamatsu_t.,,,,,,,,,,,,
svjetlicic_m.,1995.04.06,,,,,,,,,,,
shcherba_v.,1997.03.24,,73.0,183.0,Right-Handed,Two-Handed Backhand,,,,,,
stott_r.,,,,,,,,,,,,
shchayazubrov_p.,1994.06.24,,,,,,,,,,,
spurgeon_k.,1932.06.11,,,,,,,,,,,
satchwellsmith_j.,,,,,,,,,,,,
seymour_u.,,,,,,,,,,,,
schwarz_a.,,,,,,,,,,,,
sapire_a.,,,,,,,,,,,,
sacks_j.,,,,,,,,,,,,
smith_k.,,,,,,,,,,,,
saul_a.,,,,,,,,,,,,
schwegman_r.,,,,,,,,,,,,
stern_u.,,,,,,,,,,,,
stebler_u.,,,,,,,,,,,,
snyder_d.,1934.12.13,,,,,,,,,,,
stubbs_g.,,,,,,,,,,,,
asouthworth_j.,,,,,,,,,,,,
jsheperd_d.,,,,,,,,,,,,
scott_p.,,,,,,,,,,,,
sweeney_b.,,,,,,,,,,,,
schoenberger_u.,,,,,,,,,,,,
schroeder_u.,,,,,,,,,,,,
spannagel_w.,,,,,,,,,,,,
_s.,,,,,,,,,,,,
singh_i.,1941.01.26,,,,,,,,,,,
stanbury_j.,,,,,,,,,,,,
saloman_f.,1942.12.10,,,,,,,,,,,
sweeney_h.,,,,,,,,,,,,
schwitters_j.,,,,,,,,,,,,
stilwell_r.,1935.05.16,,,,,,,,,,,
sanders_r.,,,,,,,,,,,,
sherriff_f.,1943.07.10,,,,,,,,,,,
senkowski_r.,,,,,,,,,,,,
solomon_g.,1969.01.18,,,,,,,,,,,
stuck_w.,1939.03.22,,,,,,,,,,,
stewart_h.,1928.05.24,,,,,,,,,,,
simpson_l.,,,,,,,,,,,,
skogstad_j.,1938.12.19,,,,,,,,,,,
sokol_g.,,,,,,,,,,,,
sanderlin_d.,,,,,,,,,,,,
sorlein_r.,,,,,,,,,,,,
street_f.,,,,,,,,,,,,
sirola_o.,1928.04.30,,,,,,,,,,,
sjowall_g.,1936.01.22,,,,,,,,,,,
sammis_j.,1938.05.12,,,,,,,,,,,
scholl_p.,1934.10.05,,,,,,,,,,,
schwartz_s.,,,,,,,,,,,,
speicher_p.,,,,,,,,,,,,
schad_m.,,,,,,,,,,,,
slobin_g.,,,,,,,,,,,,
schnaars_j.,,,,,,,,,,,,
saiko_f.,,,,,,,,,,,,
schmidt_u.,1934.07.12,,,,,,,,,,,
shaffer_j.,,,,,,,,,,,,
skonecki_w.,1920.07.13,,,,,,,,,,,
stockenberg_s.,1931.09.14,,,,,,,,,,,
sanhueza_e.,,,,,,,,,,,,
stoesser_g.,,,,,,,,,,,,
spengler_r.,,,,,,,,,,,,
sylvia_b.,,,,,,,,,,,,
soehol_f.,1930.09.08,,,,,,,,,,,
sayed_b.,,,,,,,,,,,,
sledge_e.,,,,,,,,,,,,
salas_h.,,,,,,,,,,,,
schonborn_r.,,,,,,,,,,,,
perreausaussine_x.,,,,,,,,,,,,
stewart_f.,,,,,,,,,,,,
shea_g.,,,,,,,,,,,,
sears_l.,,,,,,,,,,,,
schoop_e.,,,,,,,,,,,,
savitt_d.,1927.03.04,,,,,,,,,,,
sheperd_d.,,,,,,,,,,,,
stewart_g.,,,,,,,,,,,,
sheil_g.,,,,,,,,,,,,
sikorszki_i.,,,,,,,,,,,,
sample_f.,,,,,,,,,,,,
shakespeare_j.,1936.01.08,,,,,,,,,,,
scarlett_w.,,,,,,,,,,,,
schaffer_l.,,,,,,,,,,,,
stern_m.,,,,,,,,,,,,
schoonmaker_s.,,,,,,,,,,,,
sumner_b.,,,,,,,,,,,,
hschaff_m.,,,,,,,,,,,,
slobin_j.,,,,,,,,,,,,
stern_a.,,,,,,,,,,,,
seymour_r.,1930.07.08,,,,,,,,,,,
steele_c.,,,,,,,,,,,,
sanglier_j.,,,,,,,,,,,,
sturdza_g.,,,,,,,,,,,,
starte_a.,,,,,,,,,,,,
sobieraj_b.,,,,,,,,,,,,
stuckert_r.,,,,,,,,,,,,
stewart_e.,,,,,,,,,,,,
scribani_g.,,,,,,,,,,,,
strohfeldt_b.,,,,,,,,,,,,
spychala_c.,1917.01.01,,,,,,,,,,,
samaai_d.,1927.12.19,,,,,,,,,,,
shaw_d.,,,,,,,,,,,,
scharenguivel_d.,,,,,,,,,,,,
schultz_c.,,,,,,,,,,,,
schulze_e.,,,,,,,,,,,,
steiner_l.,,,,,,,,,,,,
shields_f.,1909.11.18,,,,,,,,,,,
williamthomasidwell_o.,1920.04.16,,,,,,,,,,,
sanders_h.,,,,,,,,,,,,
sursock_a.,,,,,,,,,,,,
schulze_j.,,,,,,,,,,,,
snart_d.,,,,,,,,,,,,
seymour_p.,,,,,,,,,,,,
squires_r.,,,,,,,,,,,,
sanhueza_c.,,,,,,,,,,,,
spitzer_j.,,,,,,,,,,,,
soriano_s.,1926.06.25,,,,,,,,,,,
saller_e.,1928.06.25,,,,,,,,,,,
salo_s.,1919.12.21,,,,,,,,,,,
specht_g.,,,,,,,,,,,,
self_k.,,,,,,,,,,,,
stucki_w.,,,,,,,,,,,,
sisson_j.,,,,,,,,,,,,
slack_e.,,,,,,,,,,,,
sibert_r.,,,,,,,,,,,,
slawek_t.,,,,,,,,,,,,
seeler_r.,,,,,,,,,,,,
schreiber_b.,,,,,,,,,,,,
smith_w.,,,,,,,,,,,,
staubo_j.,1920.09.28,,,,,,,,,,,
sawhney_s.,1915.06.27,,,,,,,,,,,
skennar_h.,,,,,,,,,,,,
sohikish_e.,,,,,,,,,,,,
spence_j.,,,,,,,,,,,,
sada_c.,,,,,,,,,,,,
szawoszt_m.,,,,,,,,,,,,
slack_d.,,,,,,,,,,,,
shepard_r.,,,,,,,,,,,,
sproule_c.,1905.05.23,,,,,,,,,,,
schwartz_l.,1913.04.23,,,,,,,,,,,
satoh_j.,1908.01.05,,,,,,,,,,,
siguier_j.,,,,,,,,,,,,
pierresamazeuilh_j.,1891.01.17,,,,,,,,,,,
steiner_w.,,,,,,,,,,,,
sertorio_e.,,,,,,,,,,,,
stoefen_l.,1911.03.30,,,,,,,,,,,
sutter_c.,1910.08.03,,,,,,,,,,,
stanford_r.,,,,,,,,,,,,
scheffer_f.,,,,,,,,,,,,
seligson_j.,,,,,,,,,,,,
siba_j.,1909.02.22,,,,,,,,,,,
salmhoogstraeten_l.,,,,,,,,,,,,
szentpetery_e.,,,,,,,,,,,,
svendsperling_f.,,,,,,,,,,,,
singh_r.,,,,,,,,,,,,
skillicorn_f.,,,,,,,,,,,,
slater_k.,,,,,,,,,,,,
schwartz_g.,,,,,,,,,,,,
shute_w.,,,,,,,,,,,,
sandys_d.,,,,,,,,,,,,
stolarow_m.,,,,,,,,,,,,
slater_j.,,,,,,,,,,,,
samson_c.,,,,,,,,,,,,
sanchez_a.,,,,,,,,,,,,
smolinsky_j.,1919.02.10,,,,,,,,,,,
scholz_p.,1995.01.24,,,,Right-Handed,Two-Handed Backhand,,,,,,
oliversadlowski_j.,1995.06.20,,,,Right-Handed,Two-Handed Backhand,,,,,,
shea_j.,,,,,,,,,,,,
smidl_r.,,,,,,,,,,,,
surface_h.,,,,,,,,,,,,
sabin_w.,,,,,,,,,,,,
sutter_e.,,,,,,,,,,,,
szigeti_o.,,,,,,,,,,,,
smith_e.,,,,,,,,,,,,
shayes_r.,1912.09.12,,,,,,,,,,,
swanson_c.,,,,,,,,,,,,
stephen_w.,,,,,,,,,,,,
sheperd_r.,,,,,,,,,,,,
shaffi_l.,,,,,,,,,,,,
sturgeon_b.,,,,,,,,,,,,
raosavur_y.,,,,,,,,,,,,
schmidt_a.,,,,,,,,,,,,
savara_c.,,,,,,,,,,,,
sherwood_p.,,,,,,,,,,,,
sharpe_n.,1904.12.23,,,,,,,,,,,
shapovalov_d.,1999.04.15,2016.0,76.0,183.0,Left-Handed,One-Handed Backhand,0.10404218582101818,0.06096987268470276,0.7611154715258458,0.6006000531855378,0.0724762792075535,0.3842568384702676
schroter_f.,,,,,,,,,,,,
stalios_l.,,,,,,,,,,,,
scotti_a.,,,,,,,,,,,,
singh_y.,,,,,,,,,,,,
stephens_h.,,,,,,,,,,,,
stedman_a.,1908.04.23,,,,,,,,,,,
schroeder_k.,1913.10.30,,,,,,,,,,,
stratford_g.,,,,,,,,,,,,
senior_w.,,,,,,,,,,,,
seward_w.,,,,,,,,,,,,
smith_m.,,,,,,,,,,,,
spence_p.,1898.02.11,,,,,,,,,,,
trygvesmith_f.,,,,,,,,,,,,
straub_e.,,,,,,,,,,,,
salvet_r.,,,,,,,,,,,,
sleem_m.,1892.01.14,,,,,,,,,,,
sonego_l.,1995.05.11,,73.0,,Right-Handed,Two-Handed Backhand,0.08195057620782889,0.026774767480050202,0.7387338491710324,0.6110839991335347,0.06667607093279491,0.3244484799569545
schweikhardt_c.,,,,,,,,,,,,
stanham_e.,,,,,,,,,,,,
shales_j.,,,,,,,,,,,,
lalsoni_h.,1906.08.22,,,,,,,,,,,
sissener_a.,,,,,,,,,,,,
simons_a.,,,,,,,,,,,,
schaeffer_f.,,,,,,,,,,,,
scroope_c.,1886.02.14,,,,,,,,,,,
sato_h.,1904.06.01,,,,,,,,,,,
shukry_a.,,,,,,,,,,,,
sendel_f.,1910.06.09,,,,,,,,,,,
sherwell_g.,,,,,,,,,,,,
sheridan_a.,,,,,,,,,,,,
sindreu_f.,,,,,,,,,,,,
siedoff_u.,,,,,,,,,,,,
serventi_c.,,,,,,,,,,,,
strachan_d.,,,,,,,,,,,,
sweeting_j.,,,,,,,,,,,,
stevens_n.,,,,,,,,,,,,
smith_h.,,,,,,,,,,,,
schlesinger_r.,,,,,,,,,,,,
southwick_k.,,,,,,,,,,,,
sherwood_j.,,,,,,,,,,,,
shepherd_r.,,,,,,,,,,,,
summerson_m.,,,,,,,,,,,,
stoddart_g.,,,,,,,,,,,,
stoker_h.,,,,,,,,,,,,
standring_h.,,,,,,,,,,,,
stott_w.,,,,,,,,,,,,
sarkies_e.,,,,,,,,,,,,
stralem_d.,,,,,,,,,,,,
sumner_d.,,,,,,,,,,,,
salmond_e.,,,,,,,,,,,,
swinden_b.,,,,,,,,,,,,
spencer_r.,,,,,,,,,,,,
suvarna_s.,,,,,,,,,,,,
sullivan_n.,,,,,,,,,,,,
stone_r.,,,,,,,,,,,,
scovell_f.,,,,,,,,,,,,
scovell_r.,,,,,,,,,,,,
stowe_f.,,,,,,,,,,,,
sayers_j.,,,,,,,,,,,,
simons_s.,,,,,,,,,,,,
shaw_a.,,,,,,,,,,,,
seeligson_a.,,,,,,,,,,,,
scott_w.,,,,,,,,,,,,
snodgrass_h.,,,,,,,,,,,,
shimizu_z.,1893.03.25,,,,,,,,,,,
stuart_c.,,,,,,,,,,,,
strange_n.,,,,,,,,,,,,
sheehan_w.,,,,,,,,,,,,
